1467,782,Bianchi Luisito,La messa dell'uomo disarmato,Narrativa italiana,Narrativa
1468,783,Bignardi Daria,Un karma pesante,Narrativa italiana,Narrativa
1469,784,Bevilacqua Alberto,La califfa,Narrativa italiana,Narrativa
1470,785,Bevilacqua Alberto,Anima amante,Narrativa italiana,Narrativa
1471,786,Bevilacqua Alberto,La donna delle meraviglie,Narrativa italiana,Narrativa
1472,787,Bevilacqua Alberto,Sorrisi dal mistero,Narrativa italiana,Narrativa
1473,788,Belli Gioconda,Waslala,Narrativa italiana,Narrativa
1474,789,Benigni Roberto,Il mostro,Narrativa italiana,Narrativa
1475,790,Bergonzi Alessandro,Il grande fermo,Narrativa italiana,Narrativa
1476,791,Benni Stefano,L'ultima lacrima,Narrativa italiana,Narrativa
1477,792,Benni Stefano,Bar sport 2000,Narrativa italiana,Narrativa
1478,793,Benni Stefano,Terra,Narrativa italiana,Narrativa
1479,794,Benni Stefano,Pane e tempesta,Narrativa italiana,Narrativa
1480,795,Benni Stefano,Margherita Dolcevita,Narrativa italiana,Narrativa
1481,796,Bonvicini Caterina,L'equilibrio degli squali,Narrativa italiana,Narrativa
1482,797,Brizzi Enrico,Il pellegrino dalle braccia d'inchiostro,Narrativa italiana,Narrativa
1483,798,Buticchi Marco,Il respiro del deserto,Avventura e fantasy,Avventura
1484,799,Camon Ferdinando,Un altare per la madre,Narrativa italiana,Narrativa
1485,800,Campanile Achille,Il povero Piero,Narrativa italiana,Narrativa
1486,801,Campanile Pasquale,La ragazza di Trieste,Narrativa italiana,Narrativa
1487,802,Calimani Riccardo,Storia dell'ebreo errante,Narrativa italiana,Narrativa
1488,803,Carofiglio Gianrico,Il passato è una terra straniera,Narrativa italiana,Narrativa
1489,804,Cassola Carlo,Ferrovia locale,Narrativa italiana,Narrativa
1490,805,Castellaneda Carlo,Da un capo all'altro della città,Narrativa italiana,Narrativa
1491,806,Castellini Marcella,Dall'altro lato del cammino,Narrativa italiana,Narrativa
1492,807,Cerami Vincenzo,Fantasmi,Narrativa italiana,Narrativa
1493,808,Chiara Piero,Saluti notturni dal passo della Cisa,Narrativa italiana,Narrativa
1494,809,Chiara Piero,Vedrò Singapore?,Narrativa italiana,Narrativa
1495,810,Chiara Piero,Con la faccia per terra,Narrativa italiana,Narrativa
1496,811,Buzzati Dino,Un'amore,Grandi Autori,Narrativa
1497,812,Littizzetto Luciana,Sola come un gambo di sedano,Rosa,Umoristico
1498,813,Goldoni Luca,Esclusi i presenti,Narrativa italiana,Narrativa
1499,814,Goldoni Luca,Una bestia per amico,Narrativa italiana,Narrativa
1500,815,Goldoni Luca,Il sopravvissuto,Narrativa italiana,Narrativa
1501,816,Goldoni Luca,Italia al guinzaglio,Narrativa italiana,Narrativa
1502,817,Goldoni Luca,Se torno a nascere,Narrativa italiana,Narrativa
1503,818,Goldoni Luca,Buon proseguimento,Narrativa italiana,Narrativa
1504,819,Gramellini Massimo,L'ultima riga delle favole,Narrativa italiana,Narrativa
1505,820,Guzzanti Paolo,I giorni contati,Narrativa italiana,Narrativa
1506,821,Hack Margherita,L'amica delle stelle,Saggi,Saggi
1507,822,Lagorio Gina,La spiaggia del lupo,Scrittori Piemontesi,Narrativa
1508,823,Lagorio Gina,Approssimato per difetto,Scrittori Piemontesi,Narrativa
1509,824,Lajolo Davide,I mè,Scrittori Piemontesi,Narrativa
1510,825,Lajolo Davide,Il vizio assurdo,Scrittori Piemontesi,Narrativa
1511,826,A.A.V.V.,Una di quelle era la mia casa,Narrativa italiana,Narrativa
1512,827,Luraghi Giuseppe,Capi si diventa,Narrativa italiana,Narrativa
1513,828,Luraghi Giuseppe,Incontri eccellenti,Narrativa italiana,Narrativa
1514,829,Maggiani Maurizio,La regina disadorna,Narrativa italiana,Narrativa
1515,830,Maggiani Maurizio,E' stata una vertigine,Narrativa italiana,Narrativa
1516,831,Magris Claudio,Microcosmi,Narrativa italiana,Narrativa
1517,832,Manfredi Valerio Massimo,L'impero dei draghi,Avventura e fantasy,Avventura
1518,833,Manfredi Valerio Massimo,Alexandros - Il figlio del sogno,Avventura e fantasy,Avventura
1519,834,Manfredi Valerio Massimo,Alexandros - Le sabbie di Amon,Avventura e fantasy,Avventura
1520,835,Manfredi Valedio Massimo,Alexandros - Il confine del mondo,Avventura e fantasy,Avventura
1521,836,Maraini Dacia,Buio,Narrativa italiana,Narrativa
1522,837,Maraini Dacia,Voci,Narrativa italiana,Narrativa
1523,838,Maraini Dacia,La nave per Kobe,Narrativa italiana,Narrativa
1524,839,Maraini Dacia,Cercando Emma,Narrativa italiana,Narrativa
1525,840,Maraini Dacia,Il treno dell'ultima notta,Narrativa italiana,Narrativa
1526,841,Maraini Dacia,Un clandestino a bordo,Narrativa italiana,Narrativa
1527,842,Maraini Dacia,Piera e gli assassini,Narrativa italiana,Narrativa
1528,843,Marchi Cesare,Quando l'Italia ci fa arrabbiare,Narrativa italiana,Narrativa
1529,844,Marchi Cesare,Grandi peccatori grandi cattedrali,Narrativa italiana,Narrativa
1530,845,Marchini Teo,La virtù del gambero,Narrativa italiana,Narrativa
1531,846,Marciano Francesca,Casa rossa,Narrativa italiana,Narrativa
1532,847,Marino Giovanni,Bella e mala Napoli,Narrativa italiana,Narrativa
1533,848,Marotta Giuseppe,L'oro di Napoli,Narrativa italiana,Narrativa
1534,849,Mastrocola Paola,E se covano i lupi,Narrativa italiana,Narrativa
1535,850,Mastrocola Paola,Palline di pane,Narrativa italiana,Narrativa
1536,851,Mazzantini Carlo,A cercar la bella morte,Narrativa italiana,Narrativa
1537,852,Mazzantini Margaret,Venuto al mondo,Narrativa italiana,Narrativa
1538,853,Mazzocchi Silvana,Nell'anno della tigre,Narrativa italiana,Narrativa
1539,854,Mazzucco Melania G.,Un giorno perfetto,Narrativa italiana,Narrativa
1540,855,Messori Vittorio,Il miracolo,Narrativa italiana,Narrativa
1541,856,Monicelli Furio,Lacrime impure,Narrativa italiana,Narrativa
1542,857,Levi Montalcini Rita,Elogio dell'imperfezione,Saggi,Saggi
1543,858,Morchio Bruno,Le cose che non ti ho detto,Narrativa italiana,Narrativa
1544,859,Moretti Italo,I figli di Plaza de Mayo,Narrativa italiana,Narrativa
1545,860,Mori Anna Maria,Ciao maschi,Narrativa italiana,Narrativa
1546,861,Mughini Giampiero,La mia generazione,Narrativa italiana,Narrativa
1547,862,Napoletano Roberto,Fardelli d'Italia,Narrativa italiana,Narrativa
1548,863,Odifreddi Piergiorgio,Il matematico impertinente,Narrativa italiana,Narrativa
1549,864,Oggero Margherita,Risveglio a Parigi,Narrativa italiana,Narrativa
1550,865,Oreglio Flavio,Nuovi momenti catartici,Narrativa italiana,Umoristico
1551,866,Oreglio Flavio,Il momento è catartico,Narrativa italiana,Umoristico
1552,867,Orengo Nico,L'autunno della signora Waal,Narrativa italiana,Narrativa
1553,868,Ottone Piero,Vizi e virtù,Narrativa italiana,Narrativa
1554,869,Ovazza Carla,Cinque ciliegie rosse,Narrativa italiana,Narrativa
1555,870,Palombelli Barbara,Famiglie d'Italia,Saggi,Saggi
1556,871,Pazzaglia Riccardo,La stagione dei bagni,Narrativa italiana,Narrativa
1557,872,Pariani Laura,La straduzione,Narrativa italiana,Narrativa
1558,873,Parsi Maria Rita,Cuore di mostro,Narrativa italiana,Narrativa
1559,874,Petacco Arrigo,L'armata scomparsa,Narrativa italiana,Narrativa
1560,875,Petacco Arrigo,La principessa del nord,Narrativa italiana,Narrativa
1561,876,Parise Goffredo,Il prete bello,Narrativa italiana,Narrativa
1562,877,Oggero Margherita,Qualcosa da tenere per se,Narrativa italiana,Narrativa
1563,878,Maglie Maria Giovanna,Oriana,Saggi,Saggi
1564,879,Magli Ida,Sulla dignità della donna,Saggio,Saggio
1565,880,Montaldi Valeria,Il mercante di lana,Narrativa italiana,Narrativa
1566,881,Perdibene Mavi,Un po' di sale nell'acqua tiepida,Narrativa italiana,Narrativa
1567,882,Piccinelli Franco,La collina dell'addio,Narrativa italiana,Narrativa
1568,883,Piccinelli Franco,Domenica di ottobre,Narrativa italiana,Narrativa
1569,884,Pontiggia Giuseppe,Nati due volte,Narrativa italiana,Narrativa
1570,885,Puzo Mario,Il siciliano,Narrativa italiana,Narrativa
1571,886,Quilici Folco,Amundsen - L'uomo che sfidò i ghiacci,Avventura e fantasy,Avventura
1572,887,Quilici Folco,I serpenti di Melqart,Avventura e fantasy,Avventura
1573,888,Quilici Folco,Libeccio,Avventura e fantasy,Avventura
1574,889,Quilici Folco,Alta profondità,Avventura e fantasy,Avventura
1575,890,Augias Corrado,Leggere,Giornalisti e Personaggi Politici,Saggi
1576,891,Baricco Alessandro,Oceano mare,Narrativa italiana,Narrativa
1577,892,Cancogni Franca e Manlio,Adua,Narrativa italiana,Narrativa
1578,893,Carli Guido,Pensiero di un ex governatore,Saggi,Saggi
1579,894,Carofiglio Gianrico,L'arte del dubbio,Narrativa italiana,Narrativa
1580,895,Cassola Carlo,Monte Mario,Narrativa italiana,Narrativa
1581,896,Chiara Piero,La stanza del vescovo,Narrativa italiana,Narrativa
1582,897,Chiara Piero,Viva Migliavacca e altri dodici racconti,Narrativa italiana,Narrativa
1583,898,Di Pietro Antonio,Costituzione italiana diritti e doveri,Saggi,Saggi
1584,899,Di Pietro Antonio,Il giudcie terremoto l'uomo della speranza,Saggi,Saggi
1585,900,Doninelli Luca,La verità futile,Narrativa italiana,Narrativa
1586,901,Dossena G.,Avventure e viaggi di mare,Avventura e fantasy,Avventura
1587,902,Elkan Alain,Momo,Narrativa italiana,Narrativa
1588,903,Egra,Io cerco,Narrativa italiana,Narrativa
1589,904,Falcone Giovanni,Cose di Cosa Nostra,Saggi,Saggi
1590,905,Forte Franco,La compagnia della morte,Saggi,Saggi
1591,906,D'eramo Luce,Nucleo zero,Narrativa italiana,Narrativa
1592,907,De Roberto Federico,I vicerè,Grandi autori,Narrativa
1593,908,De Salvi Francesca,Blu notte,Narrativa italiana,Narrativa
1594,909,Del Buono Oreste,Tornerai,Narrativa italiana,Narrativa
1595,910,Del Giudice Daniele,Staccando l'ombra da terra,Narrativa italiana,Narrativa
1596,911,De Longis Franco,Il cerchio,Narrativa italiana,Narrativa
1597,912,Del Rio Domenico,Dominus Papa,Saggi,Saggi
1598,913,Diacono Paolo,Storia dei Longobardi,Narrativa italiana,Narrativa
1599,914,Di Natale Silvia,Kuraj,Narrativa italiana,Narrativa
1600,915,Frascella Cristian,Mia sorella è una foca monaca,Narrativa italiana,Narrativa
1601,916,Gambarotta Bruno,"Torino, lungodora Napoli",Narrativa italiana,Narrativa
1602,917,Gianola Rinaldo,Luraghi - l'uomo che inventò la Giulietta,Saggio,Saggio
1603,918,Galante Garrone Alessandro,Amalek - il dovere della memoria,Narrativa italiana,Narrativa
1604,919,Gnocchi Gene,Il mondo senza un filo di grasso,Narrativa italiana,Narrativa
1605,920,Gervaso Roberto,I destri,Saggio,Saggio
1606,921,Ginzburg Natalia,Valentino,Narrativa italiana,Narrativa
1607,922,Ginzburg Natalia,Caro Michele,Narrativa italiana,Narrativa
1608,923,Ginzburg Natalia,La città e la casa,Narrativa italiana,Narrativa
1609,924,Ginzburg Natalia,Lessico famigliare,Narrativa italiana,Narrativa
1610,925,Giordano Paolo,La solitudine dei numeri primi,Narrativa italiana,Narrativa
1611,926,Goldoni Luca,Vip e vipere,Narrativa italiana,Narrativa
1612,927,Cibrario Benedetta,Rosso vermiglio,Narrativa italiana,Narrativa
1613,928,Citati Pietro,La colomba pugnalata,Narrativa italiana,Narrativa
1614,929,Coe Jonathan,La casa del sonno,Narrativa straniera,Narrativa
1615,930,Corona Mauro,Le voci del bosco,Narrativa italiana,Narrativa
1616,931,Corona Mauro,Finchè il cuculo canta,Narrativa italiana,Narrativa
1617,932,Cortesi Paolo,Lo scienziato che sparì nel nulla,Narrativa italiana,Narrativa
1618,933,Cotroneo Roberto,Se una mattina d'estate un bambino,Narrativa italiana,Narrativa
1619,934,Cotroneo Roberto,L'età perfetta,Narrativa italiana,Narrativa
1620,935,Costa Giancarlo,Misteri e leggende del mare,Avventura e fantasy,Avventura
1621,936,Croce Igino,E voi chi dite che io sia?,Saggio,Saggio
1622,937,Culicchia Giuseppe,Un'estate al mare,Narrativa italiana,Narrativa
1623,938,De Carlo Andrea,Giro di vento,Narrativa italiana,Narrativa
1624,939,De Carlo Andrea,Mare delle verità,Narrativa italiana,Narrativa
1625,940,De Carlo Andrea,I veri nomi,Narrativa italiana,Narrativa
1626,941,De Carlo Andrea,Pura vita,Narrativa italiana,Narrativa
1627,942,De Crescenzo Luciano,Panta rei,Narrativa italiana,Narrativa
1628,943,De Crescenzo Luciano,Tale e quale,Narrativa italiana,Narrativa
1629,944,Rame Franca,Una vita all'improvvisa,Narrativa italiana,Narrativa
1630,945,Revelli Nuto,La strada del Davai,Narrativa italiana,Narrativa
1631,946,Rizzi Leo,Hoka Hey,Narrativa italiana,Narrativa
1632,947,Romagnoli Gabriele,Passeggeri,Narrativa italiana,Narrativa
1633,948,Romano Sergio,Storia d'Italia dal risorgimento ai nostri giorni,Saggi,Storico
1634,949,Rossella Carlo,Miami,Narrativa italiana,Narrativa
1635,950,Rizzo Sergio,La casta,Saggio,Saggio
1636,951,Saviano Roberto,Gomorra,Narrativa italiana,Narrativa
1637,952,Sgarbi Vittorio,A regola d'arte,Narrativa italiana,Narrativa
1638,953,Sgarbi Vittorio,Il pensiero segreto,Narrativa italiana,Narrativa
1639,954,Mazzocchi Scarzella Elda,Percorso d'amore,Narrativa italiana,Narrativa
1640,955,Scalfari Eugenio,Incontro con io,Saggi,Saggi
1641,956,Sgorlon Carlo,La tredicesima notte,Narrativa italiana,Narrativa
1642,957,Sgorlon Carlo,Il circolo Swedenborg,Narrativa italiana,Narrativa
1643,958,Sgorlon Carlo,La conchiglia di Ana Taj,Narrativa italiana,Narrativa
1644,959,Sgorlon Carlo,Il calderas,Narrativa italiana,Narrativa
1645,960,Sgorlon Carlo,L'ultima vale,Narrativa italiana,Narrativa
1646,961,Sciascia Leonardo,Nero su nero,Grandi Autori,Narrativa
1647,962,Sciascia Leonardo,Cronachette,Grandi Autori,Narrativa
1648,963,Sicascia Leonardo,Dalle parti degli infedeli,Grandi Autori,Narrativa
1649,964,Sciascia Leonardo,I pugnalatori - La scomparsa di Majorana,Grandi Autori,Narrativa
1650,965,Sciascia Leonardo,Todo Modo,Grandi Autori,Narrativa
1651,966,Serra Michele,Cerimonio,Narrativa italiana,Narrativa
1652,967,Severgnini Beppe,Italiani si diventa,Narrativa italiana,Umoristico
1653,968,Severgnini Beppe,Manuale dell'uomo domestico,Narratva italiana,Umoristico
1654,969,Severgnini Beppe,La testa degli italiani,Narrativa italiana,Umoristico
1655,970,Severgnini Beppe,Un italiano in america,Narrativa italiana,Umoristico
1656,971,Solmi Angelo,Il diavolo sulla Sierra,Narrativa italiana,Narrativa
1657,972,Soriga Flavio,Sardinia Blues,Narrativa italiana,Narrativia
1658,973,Sisto Giovanni,Fontanavecchia,Narrativa italiana,Narrativa
1659,974,Strada Gino,Buskashì,Saggi,Saggi
1660,975,Tabucchi Antonio,Il filo dell'orizzonte,Narrativa italiana,Narrativa
1661,976,Tabucchi Antonio,Si sta facendo sempre più tardi,Narrativa italiana,Narrativa
1662,977,Tabucchi Antonio,Tristano muore,Narrativa italiana,Narrativa
1663,978,Tamaro Susanna,Anima mundi,Narrativa italiana,Narrativa
1664,979,Tamaro Susanna,La testa fra le nuvole,Narrativa italiana,Narrativa
1665,980,Tamaro Susanna,Va dove ti porta il cuore,Narrativa italiana,Narrativa
1666,981,Tamaro Susanna,Fuori,Narrativa italiana,Narrativa
1667,982,Tamaro Susanna,Ogni parola è un seme,Narrativa italiana,Narrativa
1668,983,Tamaro Susanna,Per voce sola,Narrativa italiana,Narrativa
1669,984,Tamaro Susanna,Verso casa,Narrativa italiana,Narrativa
1670,985,Terzani Tiziano,La fine è il mio inizio,Narrativa italiana,Narrativa
1671,986,Testa Corrado,La buona mano,Narrativa italiana,Narrativa
1672,987,Tobino Mario,La brace Biassoli,Narrativa italiana,Narrativa
1673,988,Tobino Mario,Il perduto amore,Narrativa italiana,Narrativa
1674,989,Tomizza Fulvio,L'amicizia,Narrativa italiana,Narrativa
1675,990,Toscano Laura,Il maresciallo Rocca,Gialli,Gialli
1676,991,Toaf Elio,Il messia e gli ebrei,Saggi,saggi
1677,992,Turani Giuseppe,Briganti e gentiluomini della finanza italiana,Saggi,Saggi
1678,993,Turani Giuseppe,"Mondadori, la grande sfida",Saggi,Saggi
1679,994,Vallorani Nicoletta,Visto dal cielo,Narrativa italiana,Narrativa
1680,995,Veronesi Sandro,"Venite, venite V-52",Narrativa italiana,Narrativa
1681,996,Veronesi Sandro,Occhio per occhio,Narrativa italiana,Narrativa
1682,997,Veronesi Sandro,Brucia Troia,Narrativa italiana,Narrativa
1683,998,Vigevani Alberto,La febbre dei libri,Narrativa italiana,Narrativa
1684,999,Vitale Serena,Il bottone di Puskin,Narrativa italiana,Narrativa
1685,1000,Vitali Andrea,Il meccanico Landru,Narrativa italiana,Narrativa
1686,1001,Vitali Andrea,Olive comprese,Narrativa italiana,Narrativa
1687,1002,Vitali Andrea,La mamma del sole,Narrativa italiana,Narrativa
1688,1003,Vitali Andrea,La modista,Narrativa italiana,Narrativa
1689,1004,Vitali Andrea,Dopo lunga e penosa malattia,Narrativa italiana,Narrativa
1690,1005,Loy Rosetta,La bicilcetta,Narrativa italiana,Narrativa
1691,1006,Zavoli Sergio,Diario di un cronista,Narrativa italiana,Narrativa
1692,1007,Zavoli Sergio,Viaggio introno all'uomo,Narrativa italiana,Narrativa
1693,1008,Zorzi Alvise,San Marco per sempre,Narrativa italiana,Narrativa
1694,1009,Zarri Adriana,Apologario,Narrativa italiana,Narrativa
1695,1010,A.A.V.V.,Racconti del sabato sera,Narrativa italiana,Narrativa
1696,1011,Tyler Ann,Le storie degli altri,Rosa,Rosa
1697,1012,Casella Alessandra,Un anno di gloria,Narrativa italiana,Narrativa
1698,1013,Buzzati Dino,Barnabo delle montagne,Grandi Autori,Narrativa
1699,1014,Buzzati Dino,La boutique del mistero,Grandi Autori,Narrativa
1700,1015,Vittorini Elio,Erica e i suoi fratteli - La garibaldina,Narrativa italiana,Narrativa
1701,1016,Volponi Paolo,Il pianeta irritabile,Narrativa italiana,Narrativa
1702,1017,Veronesi Sandro,La forza del passato,Narrativa italiana,Narrativa
1703,1018,Bevilacqua Alberto,I sensi incantati,Narrativa italiana,Narrativa
1704,1019,Benni Stefano,Spiriti,Narrativa italiana,Narrativa
1705,1020,Benni Stefano,Il bar sotto il mare,Narrativa italiana,Narrativa
1706,1021,Bellonci Maria,Lucrezia Borgia,Narrativa italiana,Narrativa
1707,1022,Gianini Belotti Elena,Voli,Narrativa italiana,Narrativa
1708,1023,Bassani Giorgio,Dentro le mura - il romanzo di Ferrara 1,Grandi Autori,Narrativa
1709,1024,Bassani Giorgio,Gli occhiali d'oro - il romanzo di Ferrara 2,Grandi Autori,Narrativa
1710,1025,Arpino Giovanni,Il primo quarto di luna,Narrativa italiana,Narrativa
1711,1026,Arpino Giovanni,La sposa segreta,Narrativa italiana,Narrativa
1712,1027,Arpino Giovanni,La trappola amorosa,Narrativa italiana,Narrativa
1713,1028,Culicchia Giuseppe,Ambarabà,Narrativa italiana,Narrativa
1714,1029,Culicchia Giuseppe,Paso doble,Narrativa italiana,Narrativa
1715,1030,Culicchia Giuseppe,Tutti giù per terra,Narrativa italiana,Narrativa
1716,1031,Ginzburg Natalia,Le voci della sera,Narrativa italiana,Narrativa
1717,1032,De Crescenzo Luciano,Ordine e disordine,Narrativa italiana,Narrativa
1718,1033,Gasperini Brunella,Una donna e altri animali,Narrativa italiana,Narrativa
1719,1034,Ginzburg Natalia,Vita immaginaria,Narrativa italiana,Narrativa
1720,1035,Ginzburg Natalia,Tutti i nostri ieri,Narrativa italiana,Narrativa
1721,1036,Lajolo Davide,Vedere l'erba dalla parte delle radici,Scrittori Piemontesi,Narrativa
1722,1037,Lagorio Gina,Tosca dei gatti,Scrittori Piemontesi,Narrativa
1723,1038,Grasso Silvana,La pupa di zucchero,Narrativa italiana,Narrativa
1724,1039,Maraini Dacia,Donna in guerra,Narrativa italiana,Narrativa
1725,1040,Marpillero Gina,Essere di paese,Narrativa italiana,Narrativa
1726,1041,Pasinetti P. M.,Il sorriso del leone,Narrativa italiana,Narrativa
1727,1042,Montanelli Indro,"Da ""giorno di festa"" a ""qui non riposano"" a ""gente qualunque""",Narrativa italiana,Narrativa
1728,1043,Milani Milena,Storia di Anna Drei,Narrativa italiana,Narrativa
115,1044,Brizzi Enrico,Tre ragazzi immaginari,Narrativa italiana,Narrativa
116,1045,Brizzi Enrico,Jack Frusciante è uscito dal gruppo,Narrativa italiana,Narrativa
83,1046,Bacchelli Riccardo,Il diavolo al ponte lungo,Rosa,Rosa
84,1047,Bach Richard,Un dono d'ali,Rosa,Rosa
241,1048,Durrel Gerald,La mia famiglia e altri animali,Narrativa straniera,Narrativa
1729,1049,Savage Sam,Firmino,Narrativa straniera,Narrativa
1730,1050,Richard Jane,La grande storia delle crociate,Saggi,Storico
564,1051,Sienkiewicz Enrico,Quo vadis?,Narrativa straniera,Narrativa
1731,1052,Riley-Smith Jonathan,Breve storia delle crociate,Saggi,Saggi
332,1053,Judah Tim,Guerra al buio,Narrativa straniera,Narrativa
1732,1054,Vassalli Sebastiano,Cuore di pietra,Narrativa italiana,Narrativa
518,1055,Romano Lalla,La villeggiante,Narrativa italiana,Narrativa
481,1056,Pivano Fernanda,Amici scrittori,Saggi,Saggi
468,1057,Piovene Guido,Lettere di una novizia,Narrativa italiana,Narrativa
1733,1058,Maraini Dacia,Se amando troppo,Narrativa italiana,Pesie
257,1059,Flaiano Ennio,Un marziano a Roma,Narrativa italiana,Narrativa
10,1060,A.A.V.V.,I romanzi della Tavola Rotonda III,Grandi Autori,Narrativa
11,1061,A.A.V.V.,I romanzi della Tavola Rotonda II,Grandi Autori,Narrativa
12,1062,A.A.V.V.,I romanzi della Tavola Rotonda I,Grandi Autori,Narrativa
62,1063,Alcott Louisa May,I quattro libri delle Piccole Donne,Grandi Autori,Narrativa
58,1064,Alcott Louisa May,Piccole Donne,Grandi Autori,Narrativa
82,1065,Austen Jane,Emma,Grandi Autori,Narrativa
89,1066,Balzac Honorè De,Eugenia Grandet,Grandi Autori,Narrativa
88,1067,Balzac Honorè De,Papà Goriot,Grandi Autori,Narrativa
1734,1068,Balzac Honorè,La pelle di Zigrino,Grandi Autori,Narrativa
92,1069,Bassani Giorgio,Il giardino dei finzi contini,Grandi Autori,Narrativa
104,1070,Boccaccio,Decameron (vol. I e II),Grandi Autori,Narrativa
108,1071,Brancati Vitaliano,Paolo il caldo,Grandi Autori,Narrativa
109,1072,Brancati Vitaliano,Il bell'Antonio,Grandi Autori,Narrativa
111,1073,Brecht Bertolt,I capolavori di Brecht vol I,Grandi Autori,Narrativa
112,1074,Brecht Bertolt,I capolavori di Brecht vol II,Grandi Autori,Narrativa
113,1075,Brecht Bertolt,L'opera da tre soldi,Grandi Autori,Narrativa
114,1076,Brecht Bertolt,Poesie,Classici,Poesia
117,1077,Bronte Charlotte,Jany Eyre,Grandi Autori,Narrativa
118,1078,Bronte Emily,Cime tempestoe,Grandi Autori,Narrativa
1735,1079,Bulgakov Michail,Il maestro e Margherita,Grandi Autori,Narrativa
132,1080,Buzzati Dino,Il deserto dei Tartari,Grandi Autori,Narrativa
134,1081,Calvino Italo,Il barone rampante,Grandi Autori,Narrativa
136,1082,Calvino Italo,Il cavaliere inesistente,Grandi Autori,Narrativa
137,1083,Calvino Italo,Il visconte dimezzato,Grandi Autori,Narrativa
138,1084,Calvino Italo,Il castello dei destini incrociati,Grandi Autori,Narrativa
139,1085,Calvino Italo,La giornata d'uno scrutatore,Grandi Autori,Narrativa
140,1086,Calvino Italo,Palomar,Grandi Autori,Narrativa
141,1087,Calvino Italo,Ultimo viene il corvo,Grandi Autori,Narrativa
142,1088,Calvino Italo,Marcovaldo,Grandi Autori,Narrativa
143,1089,Calvino Italo,Le più belle fiabe italiane,Grandi Autori,Narrativa
144,1090,Calvino Italo,Le città invisibili,Grandi Autori,Narrativa
145,1091,Calvino Italo,Se una notte d'inverno un viaggiatore,Grandi Autori,Narrativa
146,1092,Calvino Italo,La strada di San Giovanni,Grandi Autori,Narrativa
147,1093,Calvino Italo,Il sentiero dei nidi di ragno,Grandi Autori,Narrativa
148,1094,Calvino Italo,Tutte le cosmicomiche,Grandi Autori,Narrativa
1736,1095,Calvino Italo,Ti con zero,Grandi Autori,Narrativa
1737,1096,Calvino Italo,I nostri antenati,Grandi Autori,Narrativa
162,1097,Cechov Anton,Racconti vol I,Grandi Autori,Narrativa
163,1098,Cechov Anton,Racconti vol II,Grandi Autori,Narrativa
170,1099,Chesterton G. K.,I racconti di Padre Brown,Grandi Autori,Narrativa
188,1100,Conrad Joseph,Romanzi della malesia,Grandi Autori,Narrativa
189,1101,Conrad Joseph,Cuore di tenebra,Grandi Autori,Narrativa
1738,1102,Conrad Joseph,La linea d'ombra,Grandi Autori,Narrativa
214,1103,De Amicis Edmundo,Cuore,Grandi Autori,Narrativa
218,1104,Deledda Grazia,La volpe e altre novelle,Grandi Autori,Narrativa
219,1105,Deledda Grazia,Canne al vento,Grandi Autori,Narrativa
413,1106,De Musset Alfred,Le confessioni di un figlio del secolo,Grandi Autori,Narrativa
222,1107,Dickens Charles,Il circolo Pickwick,Grandi Autori,Narrativa
227,1108,Dickens Charles,Le cento pagine più belle,Grandi Autori,Narrativa
167,1109,Cervantes Miguel De,Le cento pagine più belle,Grandi Autori,Narrativa
258,1110,Flaubert Gustave,Le cento pagine più belle,Grandi Autori,Narrativa
289,1111,Goethe Wolfgang,Le cento pagine più belle,Grandi Autori,Narrativa
389,1112,Melville Herman,Le cento pagine più belle,Grandi Autori,Narrativa
232,1113,Dostoevskij Fedor,L'adolescente vol I,Grandi Autori,Narrativa
233,1114,Dostoevskij Fedor,L'adolescente vol II,Grandi Autori,Narrativa
234,1115,Dostoevskij Fedor,Il sosia,Grandi Autori,Narrativa
235,1116,Dostoevskij Fedor,Racconti,Grandi Autori,Narrativa
1739,1117,Dostoevskij Fedor,L'eterno marito,Grandi Autori,Narrativa
237,1118,Dumas Alexandre,Il conte di Montecristo,Grandi Autori,Narrativa
252,1119,Fenoglio Beppe,La malora,Scrittori Piemontesi,Narrativa
253,1120,Fenoglio Beppe,Primavera di bellezza,Scrittori Piemontesi,Narrativa
256,1121,Fitzgerald F. S.,Tenera è la notte,Grandi Autori,Narrativa
259,1122,Flaubert Gustave,Madame Bovary,Grandi Autori,Narrativa
1740,1123,Flaubert Gustave,L'educazione sentimentale,Grandi Autori,Narrativa
260,1124,Fogazzaro Antonio,Piccolo mondo antico,Grandi Autori,Narrativa
261,1125,Fogazzaro Antonio,Leila,Grandi Autori,Narrativa
1741,1126,Frank Anna,Diario,Grandi Autori,Narrativa
271,1127,Gadda Carlo Emilio,La meccanica,Grandi Autori,Narrativa
272,1128,Gadda Carlo Emilio,Lettere a una gentile signora,Grandi Autori,Narrativa
273,1129,Gadda Carlo Emilio,L'Adalgisa,Grandi Autori,Narrativa
274,1130,Gadda Carlo Emilio,Quel pasticciaccio brutto di via Merulana,Grandi Autori,Narrativa
290,1131,Goethe Wolfgang,Poesie d'amore,Classici,Poesia
291,1132,Goethe Wolfgang,I dolori del giovane Werther,Grandi Autori,Narrativa
293,1133,Goldoni Carlo,La bottega del caffè,Grandi Autori,Narrativa
294,1134,Goldoni Carlo,Arlecchino servitore di due padroni,Grandi Autori,Narrativa
295,1135,Goldoni Carlo,Le barruffe chiozzotte - Il ventaglio,Grandi Autori,Narrativa
